stockSymbol,stockName,dailyClose,volatility,avgVolume
SIMO,Silicon Motion Te...,30.96,42.571,"336,338"
SINA,Sina Corporation,28.2,31.815,"768,071"
SINO,Sino-Global Shipp...,0.35,33.561,"58,505"
SINT,SiNtx Technologie...,0.33,98.933,"1,253,570"
SIRI,Sirius XM Radio Inc.,4.79,46.037,"25,844,830"
SITC,SITE Centers Corp.,4.94,108.765,"1,768,553"
SITE,SiteOne Landscape...,65.98,76.483,"438,067"
SITM,SiTime Corporation,17.95,66.601,"101,766"
SITO,"SITO Mobile, Ltd.",0.1,87.585,"247,153"
SIVB,SVB Financial Group,168.17,80.399,"666,516"
SIVBP,SVB Financial Gro...,17,62.945,"63,932"
SIX,Six Flags Enterta...,11.39,120.752,"3,141,362"
SJI,South Jersey Indu...,26.75,40.626,"997,951"
SJIJ,South Jersey Indu...,18.88,46.555,"26,010"
SJIU,South Jersey Indu...,44.8,33.704,"49,881"
SJM,J.M. Smucker Comp...,109.02,16.098,"1,010,178"
SJR,Shaw Communicatio...,13.26,51.648,"757,332"
SJT,San Juan Basin Ro...,1.96,28.926,"118,898"
SJW,SJW Corporation,58.42,31.844,"130,887"
SKM,"SK Telecom Co., Ltd.",15.52,31.006,"463,725"
SKT,Tanger Factory Ou...,7.35,81.227,"5,103,556"
SKX,"Skechers U.S.A., ...",21.06,67.862,"2,297,282"
SKY,Skyline Corporation,15.22,83.794,"613,170"
SKYS,Sky Solar Holding...,1.34,38.636,"27,684"
SKYW,"SkyWest, Inc.",17.34,127.851,"538,399"
SLAB,Silicon Laborator...,74.46,40.588,"430,953"
SLB,Schlumberger N.V.,13.87,119.933,"17,550,826"
SLCA,U.S. Silica Holdi...,1.02,231.825,"2,260,617"
SLCT,"Select Bancorp, Inc.",7.06,59.466,"39,034"
SLDB,Solid Biosciences...,2.73,33.331,"432,870"
SLF,Sun Life Financia...,26.81,69.853,"723,589"
SLG,SL Green Realty C...,49.98,71.363,"918,161"
SLGG,Super League Gami...,2.24,82.401,"121,088"
SLGL,Sol-Gel Technolog...,6.75,79.031,"88,818"
SLGN,"Silgan Holdings, ...",26.41,25.023,"546,982"
SLM,SLM Corporation,6.91,69.692,"5,210,853"
SLMBP,SLM Corporation -...,29.53,87.614,"32,579"
SLNO,Soleno Therapeuti...,1.73,82.32,"173,421"
SLP,"Simulations Plus,...",30.41,39.603,"142,665"
SLRC,Solar Capital Ltd.,10.85,82.516,"235,798"
SLRX,Salarius Pharmace...,0.65,50.533,"340,389"
SLS,SELLAS Life Scien...,1.73,42.398,"730,939"
SLVO,Credit Suisse AG ...,4.65,54.075,"18,585"
SM,SM Energy Company,1.39,239.458,"5,566,256"
SMAR,Smartsheet Inc.,40.37,44.507,"1,356,679"
SMBC,Southern Missouri...,30.25,40.042,"19,671"
SMBK,"SmartFinancial, Inc.",12.87,58.887,"37,534"
SMCI,Super Micro Compu...,16.1,60.821,"384,340"
SMED,Sharps Compliance...,4.88,40.922,"189,513"
SMFG,Sumitomo Mitsui F...,4.76,46.517,"2,826,940"
SMG,Scotts Miracle-Gr...,89.62,42.2,"466,313"
SMHI,SEACOR Marine Hol...,4.53,75.885,"36,488"
SMIT,Schmitt Industrie...,2.48,37.5,"24,397"
SMLP,Summit Midstream ...,0.65,173.753,"527,915"
SMM,Salient Midstream,2.93,113.907,"178,146"
SMMC,South Mountain Me...,9.6,5.423,"136,434"
SMMCU,South Mountain Me...,9.8,13.418,"8,522"
SMMF,Summit Financial ...,16.43,53.704,"16,062"
SMMT,Summit Therapeuti...,2.67,97.799,"83,069"
SMP,Standard Motor Pr...,39.57,31.621,"103,728"
SMPL,The Simply Good F...,15.42,62.19,"1,630,194"
SMRT,"Stein Mart, Inc.",0.4,87.026,"342,625"
SMSI,Smith Micro Softw...,3.88,62.769,"836,719"
SMTC,Semtech Corporation,33.5,51.866,"551,698"
SMTS,Sierra Metals Inc.,0.71,108.328,"24,047"
SMTX,SMTC Corporation,1.85,67.436,"63,610"
SNA,Snap-On Incorporated,107.03,44.499,"533,828"
SNAP,Snap Inc.,9.47,79.902,"30,906,117"
SNBR,Sleep Number Corp...,24.92,89.271,"513,727"
SNCA,"Seneca Biopharma,...",0.61,63.438,"2,256,610"
SNCR,Synchronoss Techn...,3.9,70.734,"430,267"
SND,"Smart Sand, Inc.",0.73,124.962,"299,756"
SNDE,Sundance Energy A...,2.6,204.836,"50,216"
SNDL,Sundial Growers Inc.,0.7,121.072,"1,647,670"
SNDR,Schneider Nationa...,18,26.312,"557,656"
SNDX,Syndax Pharmaceut...,8.53,56.079,"235,399"
SNE,Sony Corporation,55.4,28.745,"1,443,924"
SNES,"SenesTech, Inc.",1.89,110.204,"70,016"
SNFCA,Security National...,4.25,26.173,"6,670"
SNGX,"Soligenix, Inc.",1.88,84.589,"474,639"
SNMP,Sanchez Midstream...,0.21,88.184,"121,089"
SNN,Smith & Nephew SN...,29.85,70.592,"841,412"
SNNA,Sienna Biopharmac...,0.14,89.71,"4,010,527"
SNOA,Sonoma Pharmaceut...,4.34,45.61,"24,944"
SNP,China Petroleum &...,42.14,25.69,"285,900"
SNPS,"Synopsys, Inc.",114.96,33.932,"1,372,522"
SNR,New Senior Invest...,2.05,144.094,"582,107"
SNSS,Sunesis Pharmaceu...,0.43,128.12,"1,772,964"
SNV,Synovus Financial...,15.35,100.642,"1,829,091"
SNX,Synnex Corporation,71.95,86.471,"411,172"
SNY,Sanofi,40.61,28.696,"2,231,790"
SO,Southern Company ...,50.9,40.854,"5,889,155"
SOGO,Sogou Inc.,3.31,28.381,"1,321,777"
SOHO,Sotherly Hotels Inc.,1.61,172.137,"116,480"
SOHOB,Sotherly Hotels I...,5.4,184.773,"7,272"
SOHON,Sotherly Hotels I...,3.75,188.261,"9,861"
SOHOO,Sotherly Hotels I...,3.26,193.662,"6,872"
SOHU,Sohu.com Inc.,5.5,65.544,"492,183"
SOI,Solaris Oilfield ...,5,128.466,"524,734"
SOJA,Southern Company ...,23.78,11.157,"111,897"
SOJB,Southern Company ...,21.26,25.461,"54,068"
SOJC,Southern Company ...,20.88,27.164,"36,918"
SOJD,Southern Company ...,18.51,44.802,"452,699"
SOL,Renesola Ltd.,1.01,74.96,"66,154"
SOLN,Southern Company ...,41.01,37.916,"180,448"
SOLO,Electrameccanica ...,1.08,95.106,"397,323"
SOLY,"Soliton, Inc.",8,58.332,"194,956"
SON,Sonoco Products C...,40.99,34.379,"582,443"
SONA,Southern National...,9.28,71.182,"77,400"
SONG,Akazoo S.A.,2.02,95.064,"34,596"
SONM,Sonim Technologie...,0.73,202.195,"74,932"
SONO,"Sonos, Inc.",7.82,71.204,"2,187,557"
SOR,"Source Capital, Inc.",26.5,52.463,"24,200"
SORL,"SORL Auto Parts, ...",3.14,47.054,"80,017"
SP,SP Plus Corporation,18.65,79.023,"124,515"
SPAQ,Spartan Energy Ac...,9.9,4.622,"299,871"
SPAR,"Spartan Motors, Inc.",11.32,74.772,"332,282"
SPB,Spectrum Brands H...,27.05,85.575,"570,625"
SPCB,"SuperCom, Ltd.",0.48,65.642,"437,209"
SPCE,Virgin Galactic H...,10.49,140.725,"22,901,454"
SPEX,Spherix Incorporated,1.63,176.819,"4,468,241"
SPFI,South Plains Fina...,13.95,51.687,"21,963"
SPG,Simon Property Gr...,55.74,109.917,"3,545,856"
SPGI,S&P Global Inc.,207.78,46.674,"1,775,723"
SPH,Suburban Propane ...,10.64,76.117,"313,336"
SPHS,"Sophiris Bio, Inc.",0.17,121.377,"430,097"
SPI,"SPI Energy Co., Ltd.",0.64,76.907,"45,130"
SPKE,"Spark Energy, Inc.",6.71,63.818,"112,106"
SPKEP,"Spark Energy, Inc...",13.25,82.441,"14,467"
SPLK,Splunk Inc.,107.52,63.928,"2,011,733"
SPLP,Steel Partners Ho...,6.25,60.054,"13,173"
SPN,Superior Energy S...,1.23,175.901,"128,527"
SPNE,SeaSpine Holdings...,6.62,106.764,"255,832"
SPNS,Sapiens Internati...,16.4,70.097,"109,019"
SPOK,"Spok Holdings, Inc.",9.98,25.74,"82,937"
SPOT,Spotify Technolog...,129.13,26.34,"1,533,032"
SPPI,Spectrum Pharmace...,2.28,52.966,"2,123,859"
SPR,Spirit Aerosystem...,19.11,124.753,"1,918,142"
SPRO,Spero Therapeutic...,6.55,64.992,"99,165"
SPRT,"support.com, Inc.",0.97,29.964,"73,767"
SPSC,"SPS Commerce, Inc.",36.17,60.45,"217,697"
SPT,"Sprout Social, Inc",13.77,56.607,"374,993"
SPTN,"Spartan Stores, Inc.",15.05,42.071,"314,958"
SPWH,Sportsman's Wareh...,5.99,43.053,"1,153,838"
SPWR,SunPower Corporation,5.56,99.63,"4,687,592"
SPXC,SPX Corporation,29.98,59.27,"304,658"
SQ,"Square, Inc.",40,90.417,"11,753,761"
SQBG,Sequential Brands...,0.13,96.3,"82,580"
SQM,Sociedad Quimica ...,17.11,72.728,"1,211,179"
SQNS,Sequans Communica...,3.77,74.213,"278,890"
SR,Spire Inc.,73.88,32.993,"297,205"
SRAC,Stable Road Acqui...,9.45,5.999,"190,452"
SRACU,Stable Road Acqui...,10.23,4.231,"58,840"
SRAX,"Social Reality, Inc.",2.25,37.277,"55,124"
SRC,Spirit Realty Cap...,23.21,97.219,"1,088,036"
SRCE,1st Source Corpor...,30.52,66.908,"53,217"
SRCI,SRC Energy Inc.,4,11.855,"3,463,798"
SRCL,"Stericycle, Inc.",48.85,41.754,"651,325"
SRDX,"SurModics, Inc.",27.91,59.508,"79,537"
SRE,Sempra Energy,100,64.853,"1,894,061"
SREA,Sempra Energy 5.7...,19.8,39.828,"98,506"
SREV,ServiceSource Int...,0.6,100.125,"291,583"
SRG,Seritage Growth P...,8.51,135.767,"436,538"
SRI,"Stoneridge, Inc.",16.27,83.101,"275,175"
SRL,Scully Royalty Ltd.,6.26,49.125,"4,982"
SRLP,Sprague Resources LP,11.34,36.41,"82,915"
SRNE,Sorrento Therapeu...,1.79,49.825,"6,234,738"
SRPT,Sarepta Therapeut...,87.22,48.582,"936,318"
SRRA,"Sierra Oncology, ...",9.6,59.808,"510,426"
SRRK,Scholar Rock Hold...,15.16,21.156,"90,022"
SRT,"StarTek, Inc.",3.5,96.817,"40,284"
SRTS,Sensus Healthcare...,2.64,58.163,"34,589"
SSB,South State Corpo...,66.85,43.913,"293,952"
SSBI,Summit State Bank,6.75,72.024,"4,475"
SSD,Simpson Manufactu...,65.94,43.594,"316,325"
SSFN,Stewardship Finan...,15.75,1.219,"13,571"
SSI,"Stage Stores, Inc.",0.6,27.969,"2,209,333"
SSKN,Strata Skin Scien...,0.93,74.202,"59,122"
SSL,Sasol Ltd.,1.85,225.505,"865,080"
SSNC,SS&C Technologies...,38.05,67.6,"1,835,214"
SSNT,SilverSun Technol...,2.02,54.659,"14,191"
SSP,E.W. Scripps Comp...,8.76,58.504,"380,869"
SSPK,Silver Spike Acqu...,9.52,8.07,"158,104"
SSPKU,Silver Spike Acqu...,9.8,3.729,"11,346"
SSRM,SSR Mining Inc.,11.92,65.763,"1,551,291"
SSSS,Sutter Rock Capit...,4,54.822,"170,722"
SSTI,"ShotSpotter, Inc.",30.17,46.729,"137,448"
SSTK,"Shutterstock, Inc.",35,38.281,"211,365"
SSW,Seaspan Corporation,9.91,27.059,"700,202"
SSWA,Seaspan Corporati...,24.84,5.108,"22,004"
SSY,SunLink Health Sy...,0.69,71.439,"12,582"
SSYS,"Stratasys, Ltd.",16.68,44.443,"751,739"
ST,Sensata Technolog...,25.86,72.547,"1,300,469"
STAA,STAAR Surgical Co...,27.97,33.239,"518,217"
STAF,Staffing 360 Solu...,0.4,95.517,"42,437"
STAG,"Stag Industrial, ...",21.71,62.772,"1,514,752"
STAR,iStar Financial Inc.,8.13,89.1,"1,092,777"
STAY,Extended Stay Ame...,6.5,88.475,"2,949,627"
STBA,"S&T Bancorp, Inc.",27.16,50.633,"152,579"
STC,Stewart Informati...,23.33,68.514,"152,254"
STCN,"Steel Connect, Inc.",0.92,68.272,"25,555"
STE,STERIS Corporation,121.22,43.777,"726,743"
STFC,State Auto Financ...,24.49,34.151,"47,342"
STG,Sunlands Online E...,1.47,64.98,"41,352"
STIM,"Neuronetics, Inc.",1.5,91.891,"237,564"
STKL,"SunOpta, Inc.",1.9,75.232,"383,495"
STKS,The ONE Group Hos...,1.4,151.881,"107,669"
STL,Sterling Bancorp,9.46,91.107,"1,857,351"
STLD,"Steel Dynamics, Inc.",18.51,72.594,"2,492,056"
STM,STMicroelectronic...,16.21,74.262,"3,517,876"
STML,Stemline Therapeu...,4.19,72.691,"996,560"
STMP,Stamps.com Inc.,118.1,55.21,"723,548"
STN,Stantec Inc,24.13,36.92,"137,619"
STND,Standard AVB Fina...,19.1,52.066,"4,703"
STNE,StoneCo Ltd.,23.62,79.194,"2,645,988"
STNG,Scorpio Tankers Inc.,15.2,42.882,"1,861,553"
STNL,Sentinel Energy S...,10.31,0.696,"375,905"
STNLU,Sentinel Energy S...,10.29,2.618,"10,591"
STOK,Stoke Therapeutic...,22.6,55.231,"192,538"
STON,StoneMor Partners...,1.18,22.5,"164,989"
STOR,STORE Capital Cor...,17.05,93.149,"2,511,700"
STRA,Strayer Education...,132.8,31.969,"115,268"
STRL,Sterling Construc...,7.6,87.356,"159,986"
STRM,Streamline Health...,0.67,94.612,"92,568"
STRO,"Sutro Biopharma, ...",7.65,61.084,"60,332"
STRS,Stratus Propertie...,18.11,77.81,"8,388"
STRT,Strattec Security...,13.9,58.794,"8,565"
STSA,Satsuma Pharmaceu...,16.46,84.51,"52,262"
STT,State Street Corp...,46.63,64.399,"3,416,549"
STWD,Starwood Property...,10.14,90.172,"2,586,771"
STX,Seagate Technology.,42.66,28.539,"3,098,373"
STXB,Spirit of Texas B...,12.05,88.65,"48,599"
STXS,"Stereotaxis, Inc.",2.08,90.498,"307,285"
STZ,Constellation Bra...,123.06,67.367,"1,634,000"
STZ.B,Constellation Bra...,119.5,71.724,625
SU,Suncor Energy Inc.,10.71,121.452,"5,477,513"
SUI,"Sun Communities, ...",114.26,50.372,"535,059"
SUM,"Summit Materials,...",9.63,99.248,"1,082,811"
SUMR,"Summer Infant, Inc.",2,113.078,"48,249"
SUN,Sunoco LP,15,99.205,"612,902"
SUNS,Solar Senior Capi...,10.4,78.419,"62,212"
SUNW,"Sunworks, Inc.",0.4,68.576,"809,456"
SUP,Superior Industri...,1.04,124.854,"334,278"
SUPN,Supernus Pharmace...,16.64,61.326,"607,202"
SUPV,Grupo Supervielle...,1.48,100.07,"938,614"
SURF,"Surface Oncology,...",1.5,107.948,"169,255"
SUZ,Suzano Papel e Ce...,5.47,74.611,"414,195"
SVA,"Sinovac Biotech, ...",6.47,4.859,"13,382"
SVBI,Severn Bancorp Inc,5.4,55.432,"15,476"
SVC,Service Propertie...,6.28,155.27,"1,456,637"
SVM,Silvercorp Metals...,2.81,74.058,"1,656,397"
SVMK,SVMK Inc. - Surve...,10.67,79.961,"1,462,181"
SVRA,"Savara, Inc.",2.2,32.332,"477,480"
SVT,"Servotronics, Inc.",6,55.197,"2,827"
SWAV,ShockWave Medical...,25.65,73.654,"484,720"
SWCH,"Switch, Inc.",12.39,54.084,"1,548,416"
SWI,SolarWinds Corpor...,12.8,46.265,"728,208"
SWIR,"Sierra Wireless, ...",5.39,68.762,"325,671"
SWJ,Stanley Black & D...,25.35,0.247,"91,840"
SWK,Stanley Black & D...,83.77,74.741,"1,720,509"
SWKH,SWK Holdings Corp...,7.31,68.632,"10,454"
SWKS,Skyworks Solution...,77.28,55.473,"2,754,578"
SWM,Schweitzer-Maudui...,23.95,47.872,"249,876"
SWN,Southwestern Ener...,2.13,71.744,"28,042,378"
SWP,Stanley Black & D...,61.31,64.261,"93,928"
SWT,Stanley Black & D...,61.49,59.535,"129,367"
SWTX,SpringWorks Thera...,25.45,70.633,"133,917"
SWX,Southwest Gas Cor...,61.82,43.069,"436,770"
SXC,"SunCoke Energy, Inc.",3.47,84.853,"933,026"
SXI,Standex Internati...,42.34,74.626,"48,106"
SXT,Sensient Technolo...,44.7,32.975,"352,873"
SXTC,China SXT Pharmac...,0.6,83.44,"2,220,250"
SY,So-Young Internat...,8.87,54.604,"460,020"
SYBT,"S.Y. Bancorp, Inc.",28.19,51.156,"48,198"
SYBX,"Synlogic, Inc.",2,72.962,"499,719"
SYF,Synchrony Financial,14.6,88.738,"8,491,815"
SYK,Stryker Corporation,149.5,54.304,"2,078,472"
SYKE,Sykes Enterprises...,23.53,54.043,"201,255"
SYMC,Symantec Corporation,3.04,79.385,"4,724,188"
SYN,Synthetic Biologi...,0.28,67.132,"285,248"
SYNA,Synaptics Incorpo...,48.54,47.339,"881,583"
SYNC,"Synacor, Inc.",0.82,42.55,"130,453"
SYNH,"Syneos Health, Inc.",36.97,80.017,"724,928"
SYNL,Synalloy Corporation,12.28,44.182,"42,071"
SYPR,"Sypris Solutions,...",0.66,52.934,"30,137"
SYRS,Syros Pharmaceuti...,5.65,49.082,"253,378"
SYX,Systemax Inc.,16.88,52.761,"58,862"
SYY,Sysco Corporation,37.11,99.184,"4,451,873"
T,AT&T Inc.,31.15,25.352,"42,345,446"
TA,TravelCenters of ...,6.2,89.161,"89,023"
TAC,TransAlta Corpora...,4.1,98.186,"632,378"
TACO,Del Taco Restaura...,2.7,125.749,"487,001"
TACT,TransAct Technolo...,4.54,89.88,"17,391"
TAIT,Taitron Component...,2.39,30.041,"21,309"
TAK,Takeda Pharmaceut...,14.03,43.84,"1,610,999"
TAL,TAL Education Group,48.08,24.545,"4,424,000"
TALO,"Talos Energy, Inc.",8.39,133.468,"507,868"
TANH,Tantech Holdings ...,1,32.948,"69,003"
TANNI,TravelCenters of ...,17.16,62.675,"15,834"
TANNL,TravelCenters of ...,16,79.84,"13,522"
TANNZ,TravelCenters of ...,16.5,71.688,"8,622"
TAOP,Taoping Inc.,0.36,63.656,"67,759"
TAP,Molson Coors Brew...,38.51,45.011,"2,133,137"
TAP.A,Molson Coors Brew...,48.64,51.758,426
TARA,ArTara Therapeuti...,24.36,40.022,"17,192"
TARO,Taro Pharmaceutic...,60.67,23.664,"53,674"
TAST,Carrols Restauran...,1.4,164.444,"858,458"
TAT,TransAtlantic Pet...,0.18,94.127,"66,947"
TATT,TAT Technologies ...,3.46,66.195,"2,357"
TAYD,"Taylor Devices, Inc.",7.87,65.178,"12,459"
TBB,AT&T Inc. 5.350% ...,23.45,18.327,"135,409"
TBBK,"The Bancorp, Inc.",4.58,132.235,"336,196"
TBC,AT&T Inc. 5.625% ...,24.15,18.236,"113,118"
TBI,"TrueBlue, Inc.",14.31,27.946,"329,661"
TBIO,"Translate Bio, Inc.",9,37.968,"254,698"
TBK,"Triumph Bancorp, ...",23.32,100.059,"202,625"
TBLT,ToughBuilt Indust...,0.14,57.429,"16,467,222"
TBLTU,ToughBuilt Indust...,0.91,69.814,"3,914"
TBNK,Territorial Banco...,20.87,43.684,"15,306"
TBPH,Theravance Biopha...,21.21,44.766,"459,628"
TC,TuanChe Limited,1.42,13.542,"8,648"
TCBI,Texas Capital Ban...,25.01,106.044,"583,119"
TCBIL,Texas Capital Ban...,17.55,47.371,"4,734"
TCBIP,Texas Capital Ban...,16.56,52.549,"11,973"
TCBK,TriCo Bancshares,28.38,42.968,"83,707"
TCCO,Technical Communi...,1.98,72.187,"28,289"
TCDA,"Tricida, Inc.",21.04,74.439,"269,887"
TCF,TCF Financial Cor...,21.55,90.14,"1,038,295"
TCFC,Tri-County Financ...,22.15,60.368,"7,151"
TCFCP,TCF Financial Cor...,18.35,45.818,"16,944"
TCI,Transcontinental ...,24.57,53.387,"1,201"
TCMD,Tactile Systems T...,32.03,68.96,"194,589"
TCOM,Trip.com Group Li...,23.05,46.984,"8,018,990"
TCON,TRACON Pharmaceut...,1.15,160.458,"606,056"
TCP,"TC PipeLines, LP",26.42,72.67,"436,791"
TCPC,TCP Capital Corp.,6.74,99.722,"506,575"
TCRD,"THL Credit, Inc.",2.56,123.06,"158,300"
TCRR,TCR2 Therapeutics...,7.22,105.029,"77,439"
TCRZ,"THL Credit, Inc. ...",18.94,43.262,"8,133"
TCS,Container Store (...,2.32,98.042,"264,580"
TCX,Tucows Inc.,49.19,21.531,"70,607"
TD,Toronto Dominion ...,37.43,56.154,"1,931,352"
TDA,Telephone and Dat...,16.98,58.173,"17,839"
TDAC,Trident Acquisiti...,10.35,4.11,"79,267"
TDACU,Trident Acquisiti...,10.58,4.605,"3,585"
TDC,Teradata Corporation,18.92,19.887,"1,600,250"
TDE,Telephone and Dat...,14.76,63.846,"20,404"
TDG,Transdigm Group Inc.,305.77,89.629,"665,805"
TDI,Telephone and Dat...,14.93,69.698,"7,716"
TDJ,Telephone and Dat...,15.46,62.659,"27,707"
TDOC,"Teladoc, Inc.",139.63,29.614,"2,531,776"
TDS,Telephone and Dat...,18.5,41.926,"868,858"
TDW,Tidewater Inc.,5.49,135.297,"231,360"
TDY,Teledyne Technolo...,226.24,63.126,"257,081"
TEAM,Atlassian Corpora...,121.56,31.301,"1,878,754"
TECH,Techne Corporation,166.42,28.872,"207,069"
TECK,Teck Resources Ltd ,7.29,60.901,"5,937,438"
TECTP,Tectonic Financia...,7.96,19.039,"3,376"
TEDU,Tarena Internatio...,3.56,61.455,"524,716"
TEF,Telefonica SA,4.95,53.026,"2,365,291"
TEL,TE Connectivity,54.6,58.183,"2,281,191"
TELA,"TELA Bio, Inc.",6.48,110.563,"46,496"
TELL,Tellurian Inc.,0.79,346.265,"3,665,784"
TEN,Tenneco Inc.,3.24,143.586,"1,659,176"
TENB,"Tenable Holdings,...",18.18,58.318,"644,555"
TENX,Tenax Therapeutic...,0.5,116.971,"60,187"
TEO,Telecom Argentina SA,7.95,46.749,"177,242"
TER,"Teradyne, Inc.",47,39.423,"2,592,348"
TERP,"TerraForm Power, ...",13.54,64.09,"1,438,087"
TESS,TESSCO Technologi...,5.84,49.469,"71,885"
TEUM,Pareteum Corporation,0.4,75.46,"3,000,396"
TEVA,Teva Pharmaceutic...,7.17,85.875,"21,305,605"
TEX,Terex Corporation,14.59,76.847,"859,378"
TFC,Truist Financial ...,29.97,89.352,"7,249,970"
TFFP,TFF Pharmaceutica...,3.88,43.656,"18,063"
TFII,TFI International...,18.39,79.254,"127,672"
TFSL,TFS Financial Cor...,15.63,46.126,"259,934"
TFX,Teleflex Incorpor...,254.4,44.349,"250,387"
TG,Tredegar Corporation,14.69,56.587,"92,866"
TGA,Transglobe Energy...,0.38,141.078,"166,881"
TGB,"Taseko Mines, Ltd.",0.23,59.064,"615,622"
TGC,"Tengasco, Inc.",0.46,45.311,"18,016"
TGEN,Tecogen Inc,1.18,75.2,"13,760"
TGH,Textainer Group H...,6.99,45.321,"316,447"
TGI,"Triumph Group, Inc.",4.55,167.762,"651,913"
TGLS,Tecnoglass Inc.,2.5,132.356,"72,222"
TGNA,TEGNA Inc,13.83,33.859,"3,193,293"
TGP,Teekay LNG Partne...,8.01,65.943,"426,249"
TGS,Transportadora de...,4.1,53.904,"506,772"
TGT,Target Corporation,100.5,21.825,"6,045,000"
TGTX,"TG Therapeutics, ...",7.54,96.725,"2,176,851"
TH,Target Hospitalit...,1.37,155.768,"200,919"
THBR,Thunder Bridge Ac...,9.25,10.12,"151,347"
THBRU,Thunder Bridge Ac...,10.19,8.276,"22,609"
THC,Tenet Healthcare ...,13.79,112.154,"1,676,754"
THCA,Tuscan Holdings C...,9.4,8.086,"130,695"
THCAU,Tuscan Holdings C...,9.4,9.142,"28,461"
THCB,Tuscan Holdings C...,9.52,7.454,"167,238"
THCBU,Tuscan Holdings C...,9.9,6.914,"22,796"
THFF,First Financial C...,30.53,43.838,"44,394"
THG,Hanover Insurance...,86.51,57.402,"261,588"
THGA,The Hanover Insur...,17.25,53.028,"22,709"
THM,International Tow...,0.37,61.788,"185,102"
THMO,ThermoGenesis Hol...,1.97,98.685,"51,601"
THO,"Thor Industries, ...",37.19,107.923,"975,402"
THR,Thermon Group Hol...,14.46,51.906,"156,824"
THRM,Gentherm Inc,29.37,53.841,"166,951"
THS,"Treehouse Foods, ...",39.53,25.262,"491,177"
THTX,Theratechnologies...,1.54,84.62,"87,457"
TIBR,Tiberius Acquisit...,8.32,40.43,"107,046"
TIBRU,Tiberius Acquisit...,11.73,5.142,"4,209"
TIGO,Millicom Internat...,24.08,91.095,"55,230"
TIGR,UP Fintech Holdin...,2.36,71.223,"575,151"
TILE,"Interface, Inc.",6.06,108.273,"295,569"
TIPT,Tiptree Financial...,4.9,51.785,"26,556"
TISI,"Team, Inc.",8.01,86.245,"184,062"
TITN,Titan Machinery Inc.,7.66,57.436,"139,283"
TIVO,TiVo Corporation,5.71,67.318,"1,484,933"
TJX,"TJX Companies, In...",41.65,56.025,"7,279,861"
TK,Teekay Corporation,2.44,54.405,"948,424"
TKAT,"Takung Art Co., Ltd.",0.85,65.708,"37,649"
TKC,Turkcell Iletisim...,4.64,31.603,"461,838"
TKR,Timken Company (The),28.44,75.626,"759,830"
TLC,Taiwan Liposome C...,3.5,73.244,"2,404"
TLF,Tandy Leather Fac...,3.4,54.365,"28,792"
TLGT,"Teligent, Inc.",0.26,89.612,"396,033"
TLK,PT Telekomunikasi...,16.38,46.671,"209,935"
TLND,Talend S.A.,20.47,76.433,"452,129"
TLRA,"Telaria, Inc.",5.65,116.425,"1,214,112"
TLRD,"Tailored Brands, ...",1.27,124.545,"2,500,859"
TLRY,"Tilray, Inc.",3.85,207.473,"4,637,330"
TLSA,Tiziana Life Scie...,1.71,149.751,"415,484"
TLYS,"Tilly's, Inc.",4.15,75.816,"474,118"
TM,Toyota Motor Corp...,118.23,26.378,"254,749"
TMCX,Trinity Merger Corp.,11,5.163,"1,127,683"
TMCXU,Trinity Merger Co...,12.55,15.762,"30,008"
TMDI,Titan Medical Inc.,0.18,120.191,"367,380"
TMDX,TransMedics Group...,14.42,51.044,"148,424"
TME,Tencent Music Ent...,9.84,27.931,"8,099,299"
TMHC,Taylor Morrison H...,8.32,136.965,"3,402,780"
TMO,Thermo Fisher Sci...,280.84,19.134,"2,127,864"
TMP,Tompkins Financia...,79.33,34.901,"42,870"
TMQ,Trilogy Metals Inc.,1.2,65.751,"302,511"
TMST,Timken Steel Corp...,3.29,73.184,"295,871"
TMUS,"T-Mobile US, Inc.",79.45,33.009,"5,240,916"
TNAV,"Telenav, Inc.",4.52,49.108,"505,615"
TNC,Tennant Company,52.41,57.082,"66,287"
TNDM,Tandem Diabetes C...,51.31,72.442,"1,614,299"
TNET,"TriNet Group, Inc.",34.99,62.673,"530,313"
TNK,Teekay Tankers Ltd.,16.8,52.509,"946,033"
TNP,Tsakos Energy Nav...,1.93,46.16,"525,701"
TNXP,Tonix Pharmaceuti...,0.57,159.901,"9,145,646"
TOCA,Tocagen Inc.,1.51,52.386,"2,672,105"
TOL,Toll Brothers Inc.,17.12,118.168,"2,898,232"
TOO,Teekay Offshore P...,1.54,1.115,"1,009,600"
TOPS,TOP Ships Inc.,0.09,195.307,"2,155,740"
TORC,"resTORbio, Inc.",0.96,64.894,"1,327,361"
TOT,Total S.A.,24.76,81.53,"3,229,357"
TOTA,Tottenham Acquisi...,10.4,3.475,"36,954"
TOTAR,Tottenham Acquisi...,0.16,37.332,"36,616"
TOTAU,Tottenham Acquisi...,10.5,6.604,"5,034"
TOUR,Tuniu Corporation,0.85,84.11,"42,857"
TOWN,Towne Bank,18.64,49.371,"149,599"
TPB,Turning Point Bra...,17.3,70.21,"166,600"
TPC,Tutor Perini Corp...,7.73,122.303,"1,217,082"
TPCO,Tribune Publishin...,5.98,92.86,"161,480"
TPGH,TPG Pace Holdings...,10.5,6.568,"463,136"
TPGH.U,TPG Pace Holdings...,10.28,0,"21,532"
