"Date","AAL","ARWR","C","CVX","EPD","F","FTR","HMC","HOFT","HRB","HST","INO","JBLU","JPM","JWN","KGJI","KSS","LUV","M","MGM","MSFT","NSANY","NUS","ONCY","RRGB","S","SCE","SIG","T","TGT","TM","UBSI","VZ","WFC","WM","WWE"
2007-05-02,36.18,63.900002,543,78.639999,16.115,8.17,238.649994,33.759998,23.299999,22.66,24.963289,14.8,10.11,52.549999,55.990002,1,73.93,14.56,43.810001,68.32,30.610001,20.120001,17.59,19.76,40.889999,20.67,137,50.060001,38.68,58.950001,120.32,34.110001,36.968445,35.689999,37.650002,17.049999
2007-05-03,35.549999,65.400002,539.5,79.559998,16.1,8.19,235.050003,33.75,23.23,22.639999,25.080763,15,10.27,52.700001,55.509998,1,73.199997,14.51,43.43,65.379997,30.969999,20.190001,17.610001,19.190001,41.57,20.790001,108,50.259998,38.900002,58.580002,120.400002,34.27,38.340759,35.84,38.240002,18.469999
2007-05-04,36.150002,68.900002,540.900024,79.300003,15.93,8.22,235.350006,33.830002,23.139999,22.68,24.669603,14.76,10.36,52.630001,55.599998,1,73.980003,14.68,43.66,64.660004,30.559999,20.33,17.98,19.190001,40.900002,20.700001,193,51.200001,39.48,58.98,120.93,34.470001,37.958004,35.919998,38,18.219999
2007-05-07,35.110001,71.5,538.799988,79.580002,15.985,8.16,233.25,34.330002,23.58,22.719999,24.75771,15.52,10.47,52.73,55.419998,1,74.529999,14.75,43.889999,63.709999,30.709999,20.4,17.889999,19.57,41.23,20.629999,193,51.639999,39.599998,59.349998,121.529999,34.400002,38.116707,36.07,38.25,17.75
2007-05-08,34.400002,69.5,537.200012,80.050003,16.084999,8.37,232.199997,33.950001,23.43,22.68,24.659815,15.6,10.45,52.450001,55,1,72.879997,14.69,43.540001,64.300003,30.75,20.440001,17.9,19.190001,41.16,20.549999,193,50.779999,39.27,58.779999,120.510002,34.369999,37.920662,35.810001,37.98,17.9
2007-05-09,34.34,68,541.200012,79.75,16.440001,8.35,234.75,34.029999,23.65,22.870001,24.747919,15.36,10.4,53.200001,55.759998,1.02,73.550003,14.54,43.82,64.529999,30.780001,20.799999,17.93,19.665001,41.09,20.5,183,50.48,39.470001,59.16,119.269997,34.549999,38.424778,36.110001,38.450001,18.379999
2007-05-10,33.279999,61.099998,532,78.190002,16.43,8.24,231.149994,33.330002,22.620001,22.389999,24.248653,15,10.89,52,54.189999,1.02,73.660004,14.32,42.099998,62.970001,30.58,20.15,17.75,19.57,40.110001,20.280001,183,48.68,38.91,58.720001,116.800003,33.580002,38.07003,35.400002,38.389999,17.99
2007-05-11,33.360001,68,531.099976,80.040001,16.440001,8.37,232.350006,34,23.5,22.780001,24.52276,14.88,10.73,52.150002,53.98,1.02,72.599998,14.31,41.48,63.110001,30.889999,20.780001,18,19.190001,39.970001,20.709999,183,48.84,39.59,58.25,119.940002,34.25,38.60215,35.52,38.73,18.18
2007-05-14,33.529999,63.900002,528.599976,80.870003,16.389999,8.71,231.75,34.200001,22.719999,22.780001,24.405287,14.96,10.71,51.830002,54.189999,1.02,72.089996,14.35,40.900002,62.18,30.969999,21.65,17.76,19.855,39.73,20.370001,185,48.299999,40.029999,57.98,122.150002,33.970001,38.835537,35.299999,38.610001,18.280001
2007-05-15,32.450001,61.299999,527.900024,80.730003,16.195,8.91,234,34.240002,22.57,22.82,23.896231,14.8,10.55,52.029999,53.470001,1.02,71.620003,14.22,39.939999,61.259998,30.9,21.690001,17.74,19.76,39.27,20.07,185,48.52,40.389999,57.549999,121.800003,33.52,39.71307,35.41,38.07,17.83
2007-05-16,32.98,64.199997,549.099976,80.730003,16.135,8.76,232.800003,34.450001,23,22.91,23.759178,14.44,10.72,52.98,52.490002,1.02,71.959999,14.42,39.650002,62.369999,31.07,21.780001,17.610001,19.76,39.189999,20.4,171,49.18,41.139999,57.310001,122.510002,33.990002,39.89978,36.220001,38.48,18.01
2007-05-17,33.27,65.900002,548,81.459999,16.155001,8.76,231.899994,34.450001,22.959999,23.110001,23.259912,14.64,10.83,52.560001,53.169998,1.02,74.160004,14.36,39.060001,63.68,30.98,21.700001,17.379999,19.475,38.509998,20.52,182,48.580002,41.259998,57.689999,121.5,33.549999,39.339653,36.240002,38.369999,17.950001
2007-05-18,33.48,70,550,82.849998,16.02,8.69,233.850006,34.5,23,23.200001,23.11307,14.88,10.69,52.540001,53.349998,1.02,75.029999,14.51,39.700001,62.799999,30.83,21.67,17.379999,20.139999,38.669998,20.790001,182,48.68,41.099998,58.150002,121.830002,33.630001,39.75975,36.419998,38.650002,18.09
2007-05-21,33.009998,70.800003,548.400024,82.830002,16.125,8.78,234.449997,34.369999,23.559999,23.459999,23.054333,15.88,10.46,52.560001,52.700001,1.02,73.849998,14.39,39.889999,62.950001,31.049999,21.91,17.91,19.950001,39.68,21.4,182,48.619999,40.549999,58.139999,120.379997,33.860001,39.71307,36.310001,38.91,18.34
2007-05-22,34.77,70.199997,550.799988,82.18,16.055,8.68,237,34.060001,24.77,23.32,23.269701,16.68,11.1,52.290001,52.049999,1.02,73.110001,14.51,39.25,79.980003,30.690001,22.1,17.92,20.33,40.259998,21.459999,151,48.959999,40.439999,58.040001,119.309998,34.130001,39.778419,36,39.060001,18.139999
2007-05-23,34.950001,66.800003,550.099976,81.400002,15.905,8.76,238.649994,34.009998,24.5,23.41,23.250122,16.440001,10.9,51.990002,51.740002,1.02,73.809998,14.49,38.59,78.400002,30.58,22.07,17.629999,19.379999,39.959999,21.870001,140,48.279999,40.41,58.599998,120.379997,33.91,39.834431,36.09,39.330002,17.950001
2007-05-24,35.130001,64.599998,549.299988,79.970001,15.25,8.49,234,34.32,24.52,23.040001,22.819384,16.4,10.83,51.59,51.57,1.02,73.980003,14.47,38.16,76.760002,30.17,22.25,17.639999,19.379999,39.52,22.049999,156,47.84,40.419998,60.16,120.32,33.439999,39.71307,36.040001,38.459999,17.65
2007-05-25,34.25,64.800003,551.200012,81.129997,15.485,8.45,235.050003,34.439999,24.75,23.290001,23.103279,16.4,10.84,51.639999,51.790001,1.02,73.57,14.47,38.400002,76.760002,30.48,22,17.48,19.285,42.830002,22.1,156,47.66,40.759998,60.759998,120,33.619999,39.675728,36.130001,38.939999,17.809999
2007-05-29,35.599998,66.5,549.099976,80.709999,15.48,8.4,235.199997,34.82,24.74,23.540001,23.534019,15.4,10.88,51.82,51.080002,1.02,74.169998,14.25,38.740002,79.610001,30.790001,22.32,17.5,20.235001,42.869999,22.15,156,46.5,40.490002,60.799999,120.220001,33.77,40.329212,36.150002,39.290001,17.75
2007-05-30,35.66,71.900002,552,82.25,15.505,8.5,237.449997,34.650002,24.48,23.6,24.326971,14.48,10.87,52.060001,51.27,1.02,75.010002,14.35,39.16,79.220001,31.110001,22.41,17.209999,19.475,42.990002,22.85,142,45.860001,40.98,61.080002,120.050003,33.740002,40.908012,36.23,39.060001,17.66
2007-05-31,35.650002,76,544.900024,81.489998,15.66,8.34,237.75,35.330002,24.74,23.690001,24.982868,14.48,10.78,51.830002,51.93,1.02,75.32,14.31,39.93,79.529999,30.690001,22.32,17.540001,19.57,42.93,22.85,145,45.32,41.34,62.43,120.760002,33.75,40.637283,36.09,38.669998,17.51
2007-06-01,35.25,74.699997,545.099976,82.230003,15.6,8.35,237,35.560001,24.33,23.889999,24.826237,14.2,10.7,51.900002,53.43,1.02,76.099998,14.26,40.580002,79.120003,30.59,22.27,17.6,20.33,42.950001,22.870001,132,46.259998,40.529999,63.669998,122.940002,34.119999,40.151836,36.400002,39.700001,17.690001
2007-06-04,33.950001,72.5,541.5,83.129997,15.84,8.27,237.600006,35.389999,24.52,23.65,24.865395,13.72,10.44,51.57,53.540001,1.02,76.43,14.27,40.23,79.82,30.719999,22.120001,17.440001,19.76,43.5,23.34,149,46.720001,40.900002,63.849998,124.25,34.09,40.095825,36.200001,39.959999,18.040001
2007-06-05,33.529999,73.5,539,82.730003,15.97,8.31,235.5,35.23,24.08,23.42,24.248653,8.8,10.38,51.220001,52.990002,1.02,75.889999,14.19,40.07,83.589996,30.58,22.059999,17.23,21.469999,43.25,22.9,186,46.439999,40.490002,63.959999,125.040001,33.310001,39.918453,35.91,39.869999,17.889999
2007-06-06,32.630001,73.199997,533.299988,81.790001,15.81,8.26,231,34.860001,23.92,23.059999,23.984337,10.92,10.31,50.560001,53.029999,1.02,74.75,14.22,39.5,82.300003,30.290001,22.23,17.030001,20.805,42,22.620001,186,45.200001,40.380001,64.099998,123.360001,33.049999,40.067818,35.59,39.77,17.889999
2007-06-07,30.200001,70,525.200012,80.199997,15.46,8.06,225.300003,34.66,20.4,22.059999,23.181595,11.24,10.06,49.82,51.470001,1.02,72.220001,14.13,38.43,81.050003,29.620001,21.700001,16.790001,20.615,40.68,21.85,186,43.68,39.52,62.529999,123.129997,32.48,39.75975,35.060001,38.869999,17.719999
2007-06-08,30.889999,67,533.299988,80.690002,15.32,8.24,229.5,34.619999,20.690001,22.52,23.759178,11.56,10.22,50.41,52.919998,1.02,72.410004,14.51,39.150002,82.470001,30.049999,21.66,16.950001,20.615,42.25,22.040001,186,44.220001,40.259998,63.369999,124.449997,32.919998,40.207851,35.34,39.110001,17.85
2007-06-11,29.66,68.300003,534.700012,81.360001,15.395,8.4,228.149994,34.950001,20.709999,23.58,23.49486,11.12,10.21,50.43,52.52,1.4,72.050003,14.53,39.110001,82.459999,30.02,21.82,16.940001,20.33,41.599998,22,164,42.66,40.119999,62.939999,123.989998,32.889999,40.61861,35.48,39.139999,17.700001
2007-06-12,29.190001,67.199997,526,80.559998,15.18,8.32,226.350006,34.310001,20.27,22.790001,23.171806,10.36,10.19,49.349998,51.41,1.4,70.650002,14.47,38.900002,81.809998,29.85,21.52,16.83,19.665001,40.580002,21.6,164,42.040001,39.080002,62.459999,122.339996,32.189999,40.217186,35.18,38.389999,17.4
2007-06-13,28.719999,67.699997,536.799988,81.150002,15.405,8.56,228,35.029999,20.610001,22.780001,23.534019,10.56,10.33,50.290001,52.27,1.4,70.849998,14.35,39.130001,82.029999,30.389999,21.709999,17.17,19.285,41.169998,22.16,164,42.380001,39.98,63.470001,123.809998,32.380001,40.049149,35.939999,39.18,17.09
2007-06-14,28.799999,67.699997,536.700012,82.330002,15.51,8.66,227.25,35.040001,21.059999,22.719999,23.269701,10.88,10.6,50.32,52.959999,1.4,72.5,14.65,39.450001,82.220001,30.52,21.870001,16.83,19.094999,41,21.99,164,43.279999,40.560001,63.84,123.720001,32.25,40.347881,35.889999,39.119999,17.040001
2007-06-15,27.610001,66.599998,539.799988,83.169998,15.515,8.92,227.100006,35.529999,21.25,23.110001,23.416544,11.2,10.51,50.560001,52.959999,1.1,71.43,14.54,38.950001,85.699997,30.49,21.92,17.6,19,40.02,22.07,164,43.860001,40.279999,63.790001,125.449997,32.779999,40.133167,35.970001,39.470001,17.209999
2007-06-18,27.290001,66.199997,539.599976,83.389999,15.45,8.85,228.600006,35.73,21.959999,23.33,23.0837,11.2,10.46,50.43,52.119999,1.1,70.849998,14.51,38.889999,86.699997,30.51,22,17.290001,19.190001,40,22.41,164,43.439999,40.009998,63.98,124.989998,32.43,39.722408,36.139999,39.349998,17.379999
2007-06-19,29.139999,64.5,542.599976,83.290001,15.705,8.65,228.300003,36,22.34,23.23,23.093491,11.4,10.83,50.849998,51.540001,1.1,71.019997,14.7,38.650002,86.5,30.459999,21.799999,17.34,19.190001,40.110001,22.290001,164,43.32,40.240002,63.310001,125.199997,32.509998,40.207851,36.380001,39.43,17.27
2007-06-20,29.709999,61.25,534.400024,80.970001,15.66,8.86,226.350006,35.43,22.059999,22.780001,22.643171,10.8,11.11,49.459999,50.849998,1.1,70.519997,14.88,38.580002,80.599998,30.01,21.709999,16.93,19,38.869999,21.99,164,43.48,39.529999,64.25,123.699997,32.119999,39.71307,35.68,39.540001,16.889999
2007-06-21,29.5,61.400002,536.599976,82.849998,15.83,8.91,228.899994,35.610001,22.190001,22.040001,22.790014,11.2,11.27,49.84,51.23,1.1,71.370003,14.88,38.869999,81.300003,30.219999,21.66,16.809999,19,38.77,22.09,164,42.84,39.59,64.400002,124.989998,31.959999,39.619717,35.630001,39.77,16.709999
2007-06-22,29.34,56.700001,524.099976,81.550003,15.545,9.13,225.899994,35.220001,21.610001,22.540001,22.535486,11.52,11.37,48.720001,51.009998,1.1,70.260002,15.05,41.43,81.230003,29.49,21.209999,16.6,18.905001,38.57,22.02,164,42.82,38.849998,64.269997,123.019997,31.559999,38.863544,35.02,39.16,16.43
2007-06-25,29.24,56,516.900024,82.949997,15.53,9.03,226.649994,35.529999,21.299999,22.209999,22.437592,11.2,11.16,48.360001,50.639999,1.1,69.629997,15,40.540001,82.400002,29.49,21.49,16.35,18.334999,38.790001,21.99,164,42.02,39.080002,64.160004,123.110001,31.17,38.742184,35.080002,38.630001,16.379999
2007-06-26,28.26,52.900002,511.5,82.699997,15.56,8.96,227.699997,35.43,21.370001,22,22.202642,11.2,11.03,48.599998,50.200001,1.1,68.18,14.64,39.59,83.720001,29.52,21.309999,16.23,18.620001,39.419998,21.959999,164,41.200001,39.290001,62.91,123.5,31.35,38.340759,35.060001,39.009998,16.07
2007-06-27,29.67,52.200001,518.099976,83.889999,15.75,9.28,227.699997,35.66,22.25,23.02,22.535486,11.28,11.09,49.240002,50.169998,1.1,71.199997,14.83,39.189999,83.199997,29.870001,21.209999,16.35,18.809999,39.900002,21.629999,164,41.419998,39.98,63.75,123.849998,31.969999,38.200726,35.330002,38.830002,15.95
2007-06-28,31,50.900002,518.099976,84.18,15.79,9.49,231.300003,36.25,22.26,23.290001,22.45717,11.36,11.45,48.959999,50.360001,1.1,71.309998,14.93,39.669998,82.150002,29.83,21.309999,16.639999,19.665001,40.509998,21.129999,164,41.919998,40.740002,63.5,124.669998,32.09,38.340759,35.279999,39.150002,16.26
2007-06-29,30.27,50.299999,512.900024,84.239998,15.905,9.42,229.050003,36.290001,22.440001,23.370001,22.633383,11.2,11.75,48.450001,51.119999,1.1,71.029999,14.91,39.779999,82.480003,29.469999,21.440001,16.5,19.76,40.369999,20.709999,164,42.360001,41.5,63.599998,125.879997,31.799999,38.434113,35.169998,39.049999,15.99
2007-07-02,30.700001,49.5,516.400024,85.150002,16,9.64,230.550003,37.400002,22.51,23.129999,23.269701,11.32,11.77,49.150002,50.5,1.1,70.209999,14.94,39.830002,82.290001,29.74,22,16.799999,18.905001,40.189999,21.58,164,41.98,41.849998,63.84,128.119995,32.240002,38.816868,35.509998,39.740002,16.110001
2007-07-03,32.860001,50,518.599976,86.330002,16.040001,9.42,233.550003,37.450001,23.33,23.030001,23.338228,11.2,11.88,49.34,49.740002,1.1,69.709999,15.12,39.360001,82.889999,30.02,22.01,16.99,19.094999,40.130001,21.74,164,42.619999,41.5,63.259998,127.970001,32.259998,39.32098,35.68,39.740002,16.110001
2007-07-05,33.82,49.200001,515,86.57,15.975,9.15,231.149994,37.029999,23.08,22.549999,25.462555,11.44,11.92,48.790001,49.599998,1.1,70.150002,15.38,39.77,87.650002,29.99,21.809999,16.969999,19.379999,40.060001,21.67,164,42.400002,40.959999,64.209999,127.190002,32.299999,39.190285,35.32,39.439999,16.309999
2007-07-06,34.619999,51.200001,517,87.68,15.935,9.11,229.800003,36.950001,23.139999,22.51,24.640236,11.52,11.92,48.970001,49.580002,1.1,70.459999,15.55,41.990002,88.32,29.969999,21.549999,17.01,18.905001,41.209999,21.870001,164,42.5,40.66,68.099998,126.230003,32.240002,38.78886,35.330002,39.610001,16.52
2007-07-09,35.860001,50.299999,516,89.5,16.045,9.08,233.699997,37.040001,23.139999,22.530001,24.747919,11.76,11.9,48.790001,49.09,1.1,69.449997,15.55,41.650002,87.949997,29.870001,21.58,16.780001,19,40.799999,21.48,164,43.639999,40.490002,66.720001,126.93,31.92,39.227627,35.119999,39.580002,16.530001
2007-07-10,33.830002,47.700001,510,89,16.280001,9.09,228,36.59,22.139999,22.35,24.062653,11.52,11.51,47.509998,47.549999,1.1,68.120003,15.34,40.130001,85.400002,29.33,21.57,16.6,18.620001,42.110001,21.4,164,43.700001,39.5,64.809998,125.709999,31.57,37.827309,34.439999,38.5,16.51
2007-07-11,34.73,49.400002,514.099976,90.75,16.485001,8.9,230.100006,36.619999,22.059999,22.440001,24.013706,11.44,11.45,48.130001,48.220001,1.1,68.440002,15.55,40.41,84.480003,29.49,21.450001,16.74,18.334999,43.330002,21.99,140,43.959999,39.810001,65.599998,125.669998,31.58,38.088699,34.919998,38.73,16.440001
2007-07-12,34.93,51.5,528.400024,93.300003,16.485001,8.96,231.600006,37.099998,21.799999,22.43,24.111601,11.4,11.56,49.529999,48.939999,1.1,69.279999,15.5,39.25,85.760002,30.07,21.93,17.059999,17.955,43.5,22.030001,140,44.16,40.48,70.040001,126.300003,32.150002,38.676834,35.439999,39.360001,16.48
2007-07-13,34.099998,48.400002,525.200012,93.330002,16.665001,8.97,233.25,37.57,22.360001,22.379999,24.297602,10.44,11.45,50.049999,49.41,1.1,68.68,15.5,39.75,85.489998,29.82,21.860001,17.02,17.575001,44.380001,21.700001,140,44.82,40.400002,70.139999,125.980003,32.259998,38.984905,35.540001,39.700001,16.469999
2007-07-16,34.959999,47.400002,521.900024,92.120003,16.59,8.86,231.600006,37.529999,21.65,22.5,23.994125,10.84,11.37,49.830002,48.360001,1.1,68.110001,15.63,40.139999,85.529999,30.030001,21.879999,17.030001,17.290001,44.130001,22.370001,140,44.060001,40.209999,68.889999,125.839996,31.83,39.918453,35.450001,39.450001,16.41
2007-07-17,35.299999,49,524.599976,91.099998,16.424999,8.73,230.699997,37.099998,20.98,22.450001,23.534019,10.8,11.34,49.919998,47.869999,1.1,66.959999,15.59,40.029999,85.339996,30.780001,21.58,17.209999,17.385,43.299999,22.17,33,44.18,39.84,68.519997,123.970001,31.77,39.451679,35.59,39.5,16.469999
2007-07-18,34.91,47.099998,516,93.080002,16.57,8.63,228.600006,36.77,20.940001,22.42,23.348017,10.8,11.53,48.880001,47.610001,1.1,66.830002,15.72,43.09,83.82,30.92,21.59,17.200001,16.815001,43.02,22.16,140,43.16,39.630001,68.019997,122.610001,31.190001,39.18095,35.389999,39.389999,16.450001
2007-07-19,36,47.400002,511.299988,93,16.615,8.63,230.399994,37,20.709999,22.5,23.602545,10.8,11.61,48.619999,48.619999,1.1,66.610001,16.4,42.400002,83.389999,31.51,21.77,17.299999,16.719999,43.5,22.01,118,43.48,39.650002,68.889999,123.709999,31.200001,39.451679,35.540001,39.810001,16.440001
2007-07-20,34.709999,45.799999,507.299988,92.120003,16.665001,8.4,227.399994,37.279999,20.35,21.860001,23.064121,10.8,11.33,47.560001,47.450001,1.1,65.32,16.35,41.919998,81.440002,31.16,21.57,17.01,16.91,43.650002,21.98,92,44.439999,39.060001,67.43,122.910004,30.57,39.470348,34.720001,39.549999,16.01
2007-07-23,34.5,45,508.600006,92.57,16.469999,8.46,227.699997,36.900002,20.68,21.950001,22.819384,10.8,11.3,47.150002,46.91,1.1,65.029999,16.42,41.860001,80.849998,31.190001,21.59,17.049999,17.860001,43.259998,22.02,118,44.139999,40.029999,66.669998,123.190002,30.51,39.946457,34.849998,40.299999,16.15
2007-07-24,35.279999,42.900002,493.100006,89.849998,16.35,8.26,226.050003,36.82,20.32,21.379999,22.27117,10.64,11.01,45.34,45.139999,1.1,64.139999,16.290001,40.84,78.419998,30.799999,21.469999,16.530001,16.91,41.900002,21.82,140,42.200001,39.68,64.800003,122.489998,29.299999,40.245193,33.93,39.52,15.97
2007-07-25,34.84,41,492.100006,91.050003,16.290001,7.97,226.800003,36.84,20.860001,21.129999,21.879589,10.44,10.91,45.27,44.599998,1.1,64.220001,16.290001,40.150002,75.879997,30.709999,21.66,16.52,16.055,41.650002,21.66,140,41.98,40.5,64.410004,122.290001,29.559999,40.347881,34.57,39.709999,15.84
2007-07-26,34.57,39.700001,478.100006,87.459999,15.985,8.09,219.149994,35.75,19.969999,20.799999,20.978952,10.08,10.27,44.080002,43.450001,1.1,62.349998,15.65,38.040001,71.93,29.98,20.66,16.040001,15.39,40.02,20.889999,140,39.740002,39.970001,62.220001,119.199997,28.76,39.582375,33.650002,37.810001,15.33
2007-07-27,33.48,39.700001,469.700012,85.199997,15.665,8.23,215.399994,35.650002,20.200001,20.450001,20.342634,9.6,10.05,44.23,43.91,1.1,61.889999,15.66,36.900002,71.400002,29.389999,20.870001,15.84,16.15,38.380001,20.610001,140,39.66,39.240002,62.099998,120.480003,28.309999,39.208958,33.560001,37.360001,15.01
2007-07-30,32.68,41.799999,471.899994,86.43,15.5,8.74,218.100006,36,20.58,20.1,20.792952,9.6,10,44.75,47.060001,1.1,62.400002,16,36.59,72.949997,29.4,21.34,15.83,16.625,39.200001,20.93,140,40.5,39.77,62.82,121.790001,28.49,38.751518,34.610001,37.490002,14.92
2007-07-31,31.01,45.099998,465.700012,85.260002,15.55,8.51,216.449997,36.02,20.25,19.950001,20.675478,9.2,9.85,44.009998,47.580002,1.1,60.799999,15.66,36.07,73.110001,28.99,21.309999,15.52,17.004999,38.57,20.530001,142,39.880001,39.16,60.57,120.629997,27.85,39.787754,33.77,38.029999,15
2007-08-01,30.440001,46.599998,468.5,85.169998,15.27,8.43,206.399994,35.849998,20.110001,20.24,21.370533,9.2,9.65,44.380001,47.630001,1.1,59.900002,15.77,35.599998,72.300003,29.299999,21.16,15.96,15.96,38.07,20.620001,142,40.720001,40.23,60.540001,119.169998,27.809999,40.366554,34.48,38.689999,14.52
2007-08-02,30.700001,54.200001,472.399994,83.889999,15.07,8.4,209.699997,35.189999,19.440001,20.24,21.625061,9.16,9.94,44.59,48.169998,1.1,60.41,15.9,35.959999,74.889999,29.52,21.01,15.39,16.34,39.150002,20.57,142,40.279999,40.599998,63.099998,118.589996,27.959999,40.263863,34.419998,38.639999,14.8
2007-08-03,31.139999,53.599998,457.200012,81.019997,14.55,8.06,199.199997,34.779999,18.049999,19.790001,20.851688,9.12,9.44,43.650002,46.07,1.1,57.32,15.6,33.700001,75.809998,28.959999,20.709999,14.13,16.719999,38.16,19.77,124,39.619999,39.450001,60.509998,118.900002,26.1,39.909115,32.810001,37.880001,14.49
2007-08-06,30,51.900002,483.5,82.019997,14,8.19,192,35.09,18.1,19.66,21.722956,8.92,9.46,45.110001,47.740002,1.1,60.310001,15.76,34.889999,74.5,29.540001,21,14.66,16.91,38.41,19.9,124,39.52,40.259998,61.59,121.150002,26.83,40.534592,34.759998,37.52,14.8
