"","TGT.Close","TGT.Volume","FTR.Close","FTR.Volume","UBSI.Close","UBSI.Volume","HD.Close","HD.Volume","JPM.Close","JPM.Volume","XOM.Close","XOM.Volume","CVX.Close","CVX.Volume","NSANY.Close","NSANY.Volume","GNBT.Close","GNBT.Volume","MGM.Close","MGM.Volume","TEVA.Close","TEVA.Volume","HST.Close","HST.Volume","FCAU.Close","FCAU.Volume","WFC.Close","WFC.Volume","WWE.Close","WWE.Volume","INO.Close","INO.Volume","QSR.Close","QSR.Volume","GRPN.Close","GRPN.Volume","SCE.PB.Close","SCE.PB.Volume","FFIN.Close","FFIN.Volume","GOOG.Close","GOOG.Volume","WM.Close","WM.Volume","ONCY.Close","ONCY.Volume","S.Close","S.Volume","GM.Close","GM.Volume","F.Close","F.Volume","ASCCY.Close","ASCCY.Volume","ARWR.Close","ARWR.Volume","COST.Close","COST.Volume","AAL.Close","AAL.Volume","JWN.Close","JWN.Volume","CSSEP.Close","CSSEP.Volume","NUS.Close","NUS.Volume","AMC.Close","AMC.Volume","ADDYY.Close","ADDYY.Volume","KSS.Close","KSS.Volume","MSFT.Close","MSFT.Volume","LUV.Close","LUV.Volume","HMC.Close","HMC.Volume","PCG.Close","PCG.Volume","DLTR.Close","DLTR.Volume","KGJI.Close","KGJI.Volume","NKE.Close","NKE.Volume","AMZN.Close","AMZN.Volume","ROST.Close","ROST.Volume","TMUS.Close","TMUS.Volume","WMT.Close","WMT.Volume","TJX.Close","TJX.Volume","TM.Close","TM.Volume","PBYI.Close","PBYI.Volume","T.Close","T.Volume","JNJ.Close","JNJ.Volume","C.Close","C.Volume","EPD.Close","EPD.Volume","VZ.Close","VZ.Volume","HRB.Close","HRB.Volume","NFLX.Close","NFLX.Volume","AAP.Close","AAP.Volume","HOFT.Close","HOFT.Volume","SIG.Close","SIG.Volume","SDC.Close","SDC.Volume","RRGB.Close","RRGB.Volume","M.Close","M.Volume","JBLU.Close","JBLU.Volume","YELP.Close","YELP.Volume"
"2008-04-09",52.34,8194400,158.25,264100,25.299999,289000,27.67,13431800,44.299999,28476400,89.699997,21920900,89.949997,10708500,16.190001,504600,NA,NA,54.48,4317800,45.560001,2329000,16.50514,4550500,NA,NA,29.450001,29806200,19.24,529800,3.8,7300,NA,NA,NA,NA,NA,NA,6.885,575200,231.228302,12141400,34.290001,2127700,19.379999,52200,6.53,27485300,NA,NA,6.72,55195300,NA,NA,29.4,9800,66.029999,2997900,8.84,3894800,33.290001,5939500,NA,NA,18.26,210200,NA,NA,32.290001,9700,42.400002,5597000,28.889999,45839300,12.5,6737400,28,690100,39.34,1435100,9.22,4191200,0.42,0,16.610001,12546400,74.389999,6660300,7.4275,10270800,38.799999,1417800,54.139999,19530800,8.02,20738000,95.199997,738400,NA,NA,38.189999,21310500,66.290001,8589900,235.800003,8466100,15.195,1209800,33.782761,13993500,21.66,3157400,5.202857,7982800,34.369999,586300,21.440001,165600,26.32,47000,NA,NA,37.900002,287400,23.209999,6657000,5.25,8381200,NA,NA
"2008-04-10",53.16,11577800,155.699997,207300,25.76,240600,28.379999,19890600,43.860001,30230100,89.550003,21774600,89.599998,9119700,16.02,1235600,NA,NA,53,3591500,46.119999,4272700,16.837984,5763600,NA,NA,28.52,45453800,19,347600,3.68,10400,NA,NA,NA,NA,17.85,1300,6.915,467200,233.664169,10182700,34.169998,1969300,18.525,12600,6.58,33127600,NA,NA,6.74,47465800,NA,NA,26.4,30900,66.519997,4891500,9.16,2832800,34.389999,6593400,NA,NA,18.66,321000,NA,NA,32.150002,15000,43.720001,10261600,29.110001,65591600,12.94,6559800,28.15,334500,39.049999,1570300,9.54,4089800,0.42,0,16.842501,17466000,74.830002,6255500,7.8825,19996400,37.82,688800,54.66,28967600,7.72,49740800,95.410004,2826700,NA,NA,38.200001,17999200,66.330002,8272100,237.100006,7752800,15.11,856600,33.604565,18438600,21.33,1786500,5.224286,5525800,34.580002,865000,21.620001,102500,25.68,41600,NA,NA,40,569200,23.629999,6154300,5.35,4007600,NA,NA
"2008-04-11",51.970001,8488500,153,228700,25.16,306700,28.17,12688100,42.529999,41959900,88.620003,17923000,88.800003,7441800,16.040001,591600,NA,NA,51.57,2329000,46.740002,9401100,16.691141,6175200,NA,NA,27.969999,44211800,18.91,208400,3.6,6800,NA,NA,NA,NA,NA,NA,6.831666,493200,227.87088,8370600,33.799999,2839400,17.860001,5400,6.47,33149400,NA,NA,6.69,46402300,NA,NA,25.299999,16700,65.699997,4058500,8.81,3038600,33.84,4098600,NA,NA,18.23,287700,NA,NA,31.5,378500,42.610001,7454900,28.280001,54373700,12.65,7565000,28.07,381700,38.939999,871900,9.483334,3217400,0.42,0,16.672501,13063600,71.989998,6785600,7.83,14984000,36.720001,679300,54.799999,23461100,7.5175,30362800,96.019997,749400,NA,NA,37.299999,18309200,66,9234800,233.600006,6947500,14.75,992200,33.379471,13257700,20.879999,3222600,5.072857,7887600,34.330002,732200,20.790001,105200,24.6,34900,NA,NA,36.950001,663900,23.120001,3989000,5.32,6973600,NA,NA
"2008-04-14",51.959999,5626700,152.699997,179600,24.23,276700,27.91,8104500,41.5,33774900,89.699997,19611700,89.300003,7182100,15.93,293900,NA,NA,51.82,1991700,46.27,3882700,16.544298,3658700,NA,NA,27.200001,36081500,18.98,172500,3.6,2000,NA,NA,NA,NA,18.08,400,6.78,505200,224.986694,7713900,33.91,1304600,17.575001,3200,6.42,23941800,NA,NA,6.78,39533200,NA,NA,25,12700,65.32,2593600,8.74,1851500,33.990002,3193700,NA,NA,18.370001,174900,NA,NA,31.799999,13400,43.16,3978100,28.059999,43418100,12.71,5612400,27.780001,688700,38.93,997800,9.526667,3511800,0.42,0,16.514999,8822000,72.610001,4354500,7.9875,8391200,37.259998,777800,55.150002,17423500,7.7075,23023600,95.739998,509100,NA,NA,37.200001,16991400,65.739998,10326800,225.100006,7969200,14.775,1227400,33.144997,12357000,20.43,1893800,5.111429,6811000,33.759998,808600,20.57,85800,24.040001,12400,NA,NA,36.259998,302800,22.780001,3333600,5.18,4954000,NA,NA
"2008-04-15",52.540001,8038900,151.050003,201400,25.01,208200,27.93,9872000,42.119999,37271800,90.800003,19495700,90.169998,8401300,16.23,1261800,NA,NA,49.580002,4208000,46.009998,3950300,16.28977,7644400,NA,NA,27.809999,29674500,18.99,376700,3.44,5400,NA,NA,NA,NA,NA,NA,6.946667,307200,222.585693,9189400,33.990002,2162200,17.575001,1000,6.31,29215500,NA,NA,6.88,44831300,NA,NA,29.700001,18700,65.720001,2661400,8.15,3380300,34.419998,2067200,NA,NA,18.450001,115000,NA,NA,32.150002,338100,43.970001,3371900,28.25,34310000,12.35,9870000,27.860001,430900,39.099998,1114500,9.616667,4900800,0.42,0,16.455,9449600,72.5,6813100,7.9925,6349200,37.900002,462700,56.27,25633500,7.6725,20370800,96.330002,541600,NA,NA,37.330002,15583800,65.650002,17362000,228,5511900,14.745,1495800,32.929283,17820100,20.559999,3150100,5.211429,5721100,33.439999,1074500,20.809999,49000,23.5,35600,NA,NA,36.689999,389700,22.98,3608400,4.98,4526800,NA,NA
"2008-04-16",53.630001,6486200,155.850006,236900,26.549999,318300,28.02,12137900,44.959999,52568400,92.889999,26870600,91.93,11915100,16.85,498300,NA,NA,49.389999,4361300,46.549999,5502600,16.681351,8387200,NA,NA,29.01,69841500,19,238800,3.68,18700,NA,NA,NA,NA,NA,NA,7.15,594400,226.665405,15318500,35.029999,3810600,18.145,2700,6.43,28324000,NA,NA,7.19,63447600,NA,NA,29.799999,15000,67.239998,4909600,8.05,3709500,34.080002,3764400,NA,NA,18.99,301000,NA,NA,33.299999,14800,44.07,4053900,28.950001,54107400,12.5,9063500,29.110001,581800,39.830002,2357300,9.663333,6332600,0.42,0,16.5175,11082000,74.589996,6746800,8.2475,15285200,38.279999,899000,57.07,28132800,7.81,12578800,97.980003,667600,NA,NA,37.610001,25822300,65.699997,12617900,234.399994,7262300,14.85,1449200,33.623322,14043300,21.18,1247100,5.567143,15433600,34.669998,663600,21.370001,59700,24.18,13900,NA,NA,38.09,451300,22.440001,5923400,4.94,7179200,NA,NA
"2008-04-17",53.41,5436100,153.899994,194500,26.76,238300,28.120001,9241200,45.119999,30302500,93.379997,22887400,91.989998,9127200,16.950001,506600,NA,NA,49.52,2985700,46.360001,3904400,16.837984,5130400,NA,NA,29.709999,32575200,18.780001,163700,3.52,7000,NA,NA,NA,NA,NA,NA,7.065,382800,223.930649,26806000,34.900002,1874500,18.334999,5300,6.39,19070800,NA,NA,7.26,64796500,NA,NA,30.1,22800,68.489998,4911100,7.87,2118600,34.419998,3550700,NA,NA,18.6,266600,NA,NA,32.540001,21400,44.549999,4337600,29.219999,48743300,12.61,6675200,29.59,503300,39.880001,1204800,9.586667,2773400,0.42,0,16.887501,13870400,74.040001,6220000,8.1775,10046800,38,705500,56.669998,20980100,7.7975,12254400,98.57,558500,NA,NA,37.57,18551900,65.760002,8841500,240.300003,8057300,14.865,960000,33.623322,11645100,21.370001,916700,5.814286,23908500,34.34,381900,20.780001,114100,24.42,24100,NA,NA,37.240002,304000,22.690001,3696900,4.91,4213500,NA,NA
"2008-04-18",54.599998,9490200,156,237100,27.18,236000,28.68,12670000,45.759998,31398100,94,25910800,93.18,10182100,17.719999,1408200,NA,NA,50.650002,1845400,47.09,7318900,16.808615,5506100,NA,NA,30.4,37941600,18.969999,290900,3.64,22300,NA,NA,NA,NA,NA,NA,7.483333,1336800,268.697845,36607800,35.759998,2952400,17.67,5000,6.67,24361700,NA,NA,7.45,95216500,NA,NA,29,10000,69.43,4981000,8.03,1407800,36.189999,3902600,NA,NA,19.040001,266200,NA,NA,32.599998,27400,45.790001,4680200,30,73658900,12.57,7301500,30.41,957000,40.080002,1462100,10.18,5787000,0.42,0,16.9725,16032800,80.099998,16791300,8.35,14788800,38.939999,1048600,56.310001,19735700,8.01,19508400,101.550003,769900,NA,NA,37.509998,25385500,66.510002,10741100,251.100006,14507700,15.01,1051400,33.792141,14288400,21.459999,1388800,5.508572,14841400,34.98,585600,21.73,251300,26.02,32400,NA,NA,37.950001,417700,23.719999,4202200,5,3558400,NA,NA
"2008-04-21",54.549999,8209900,156.300003,175300,26.219999,183500,28.98,16470500,45.23,23513400,94.260002,17254200,92.699997,8558800,17.799999,1290800,NA,NA,49.060001,1457500,47.009998,3781400,16.514929,3086800,NA,NA,29.27,24365800,18.75,216300,3.84,10400,NA,NA,NA,NA,NA,NA,7.446667,491200,267.890869,14935000,35.419998,2180200,18.049999,900,6.7,20273800,NA,NA,7.73,75387200,NA,NA,30.299999,20100,69.110001,2802100,7.83,1386600,36.150002,2129000,NA,NA,18.98,204700,NA,NA,33.09,57300,46.09,3037200,30.42,54411700,12.3,7445000,32.299999,963300,39.689999,990400,10.226666,4522800,0.42,0,17.155001,14613600,80.18,9335400,8.4225,8028400,38.959999,732400,56.380001,14373500,7.9625,17173200,103.720001,554000,NA,NA,37.59,25029000,66.32,8975600,250.300003,6733500,15.18,667800,33.72649,11736800,21.34,875000,5.617143,22172500,34.82,494900,21.709999,306100,25.24,31900,NA,NA,38.25,299600,24.01,3809400,4.93,6515300,NA,NA
"2008-04-22",52.630001,12952500,153.75,262800,26.26,358800,28.52,20109900,45.650002,23703800,94.389999,20719000,94.029999,11475600,17.07,754600,NA,NA,50.73,3205800,46.790001,2994600,16.142927,5833500,NA,NA,29.379999,22788100,18.129999,594700,3.92,4500,NA,NA,NA,NA,NA,NA,7.376667,510400,276.463745,15936400,35.099998,1511600,17.48,4300,7.05,38613900,NA,NA,7.65,63315800,NA,NA,28.5,11200,68.080002,3396500,6.84,5169300,34.66,4346100,NA,NA,18.4,279700,NA,NA,32.599998,163200,46.09,6634400,30.25,67387500,11.78,9047000,31.1,593400,39.57,1364500,9.883333,4013600,0.42,0,17.0075,11544400,79.599998,7245000,8.2075,7400800,38.959999,1383100,56.549999,14537300,7.8725,16784400,100.559998,560200,NA,NA,37.810001,26585800,66.989998,13185600,251.199997,6071000,15.22,820800,33.510773,11825800,21.030001,1167800,4.285714,73231900,34.040001,513400,20.66,190800,25.200001,29800,NA,NA,36.68,570800,23.33,4664000,4.65,12757100,NA,NA
"2008-04-23",52.380001,15437500,154.050003,200300,26.58,942900,28.129999,15925000,45.150002,23260300,94.220001,23944800,94.480003,13022700,17.040001,686800,NA,NA,50.099998,1308200,46.490002,3597500,16.407244,4912100,NA,NA,28.92,24533400,17.98,545400,3.92,6900,NA,NA,NA,NA,NA,NA,7.325,226800,272.22464,9879800,35.310001,1580500,18.525,4300,7.67,57044000,NA,NA,7.52,83811800,NA,NA,29.5,13500,69.599998,4142900,6.25,5488400,34.279999,4310000,NA,NA,18.559999,163100,NA,NA,32.700001,211100,47.639999,7188000,31.450001,98351500,12.17,10102200,31.02,432000,39.82,1717000,10.076667,3594600,0.42,300,16.895,14086000,81,19250400,8.3125,8228400,39.299999,1501100,56.919998,15216800,7.92,16981600,100.18,378600,NA,NA,38.529999,27518500,67.260002,10643000,246.300003,6873300,15.4,1356800,34.073509,10534900,21.27,1609700,4.465714,20147400,33.57,1003000,21,262200,25.379999,9700,NA,NA,37.540001,464500,23.200001,4598400,4.65,5390500,NA,NA
"2008-04-24",52.900002,11718700,155.399994,277500,28.950001,646000,28.92,21726200,46.970001,37769300,92.599998,23534400,92.400002,12930400,16.940001,551300,NA,NA,51.080002,1443900,45.860001,5768600,16.691141,5794000,NA,NA,29.85,28973100,17.809999,377300,3.84,3300,NA,NA,NA,NA,18.35,1150,7.663333,716400,270.506073,8301100,35.349998,2580800,18.905001,2300,7.85,29746300,NA,NA,8.4,241760600,NA,NA,29.6,6700,70.220001,5546800,7.06,4347900,35.57,4006900,NA,NA,18.870001,164200,NA,NA,33,182000,48.259998,6722300,31.799999,115416700,12.7,9396800,31.200001,511800,39.709999,1720300,10.273334,3717200,0.42,0,17.014999,14331600,77.690002,21073500,8.42,8128800,39.540001,714500,57.450001,19341500,7.99,30038800,100.099998,517300,NA,NA,38.650002,19333200,67.370003,9613100,257.600006,8548800,15.29,959800,34.101643,11629000,22.08,1604200,4.717143,13801200,34.349998,716200,21.24,129300,25.440001,25600,NA,NA,38.740002,776300,24.360001,6591500,4.92,6566900,NA,NA
"2008-04-25",53.98,11347900,159.149994,270600,29.360001,324400,29.780001,19656600,47.790001,24266600,92.459999,23369600,92.690002,12739600,17.280001,516900,NA,NA,51.59,1035500,45.830002,3159600,16.926088,4894200,NA,NA,30.59,25805400,17.690001,333900,3.6,15200,NA,NA,NA,NA,NA,NA,7.605,823200,271.01416,8359900,35.459999,2260400,18.620001,1200,7.91,26318500,NA,NA,7.5,227269800,NA,NA,29.5,4000,71.540001,4626700,7.16,4706300,36.610001,3706500,NA,NA,18.5,216400,NA,NA,32.700001,28000,50.650002,8789100,29.83,145194900,12.73,5765100,31.92,1705900,39.540001,1250100,10.496667,2654600,0.42,0,17.184999,12367200,80.860001,9456500,8.56,9544000,39.959999,615300,57.650002,16982400,8.235,17293600,102.059998,518700,NA,NA,38.580002,16152900,67.309998,9182200,266,9738800,15.28,822400,34.73941,15201300,22.049999,1211000,4.851429,10159100,34.700001,813200,21.1,108200,26.66,22100,NA,NA,38.900002,435500,25.57,8551000,5.01,5367200,NA,NA
"2008-04-28",53.939999,6278200,160.5,266600,29.870001,301800,29.73,13374300,47.34,27175000,92.449997,17319300,92.5,7163400,17.68,319300,NA,NA,51.349998,980400,45.830002,4074300,16.994616,4179900,NA,NA,30.34,17222000,17.59,346100,3.68,12100,NA,NA,NA,NA,NA,NA,7.661667,331200,275.029114,8047200,35.369999,1896400,18.334999,3100,7.78,17641500,NA,NA,8.21,170511600,NA,NA,29.1,9100,70.830002,3575400,8.62,10337300,37,2981800,NA,NA,18.200001,460900,NA,NA,32.950001,24000,49.919998,4411100,28.99,97473000,12.91,6239500,32.779999,767200,39.759998,1763000,10.273334,2640600,0.42,0,16.955,11620800,81.970001,10991900,8.5125,8044800,39.860001,866400,57.349998,12469100,8.225,14532000,101.959999,308800,NA,NA,38.299999,26432100,67.32,9071600,268.100006,7506400,15.145,1325400,35.592888,24471800,21.969999,928300,4.722857,10395700,35.060001,691000,21.15,178200,26.620001,15800,NA,NA,38.560001,379800,25.49,3758300,4.97,5839400,NA,NA
"2008-04-29",54.099998,9392500,161.850006,215300,29.709999,171600,29.360001,10969000,47.080002,20738700,91.790001,29445700,94.739998,19505100,17.67,294800,NA,NA,50.759998,1838100,45.740002,3707000,17.170828,5051200,NA,NA,29.879999,19367400,17.860001,385000,3.52,5800,NA,NA,NA,NA,NA,NA,7.528333,328800,278.192261,8724400,35.709999,2162600,19,2100,8.08,22058400,NA,NA,8.12,63074800,NA,NA,27.799999,11900,71,3183100,8.96,6083500,38.060001,5247000,NA,NA,18.129999,389300,NA,NA,31.799999,24500,50.459999,4797700,28.639999,84428900,13.34,7874800,32.59,680900,39.619999,1255400,10.36,3586200,0.42,0,17.057501,10004400,80.739998,6726400,8.5625,7772800,40,1406500,58.610001,17691400,8.32,12074000,101.800003,283800,NA,NA,38.59,15372400,67.190002,7706800,263.200012,5772800,15.27,1062600,35.836739,15984500,21.68,1167800,4.597143,7233100,35.34,386300,21.059999,166800,26.379999,30600,NA,NA,39.060001,407900,25.85,3595000,5.1,5819700,NA,NA
"2008-04-30",53.130001,9307400,160.800003,290100,29.09,242000,28.799999,15221000,47.650002,36280800,93.07,29782600,96.150002,19536000,17.73,334500,NA,NA,51.150002,1583500,46.779999,6812300,16.837984,5392300,NA,NA,29.75,21492200,17.65,385800,3.52,2200,NA,NA,NA,NA,NA,NA,7.498333,533200,286.072723,15865200,36.099998,3355100,18.43,3500,7.99,29052300,NA,NA,8.26,66520600,NA,NA,26.799999,10500,71.25,5117300,8.59,4075200,35.259998,8719400,NA,NA,17.93,353300,NA,NA,31.9,20800,48.849998,5959300,28.52,74733600,13.24,10375800,31.75,699800,40,2411000,10.533334,4636400,0.42,0,16.700001,16749600,78.629997,7875700,8.3725,10841600,39.279999,1260300,57.98,20268400,8.055,21898400,101.5,569600,NA,NA,38.709999,23438100,67.089996,13098400,252.699997,14899700,15.615,4785600,36.08997,18366100,21.870001,2213200,4.568572,10906000,34.68,366900,20.969999,207700,27.700001,42100,NA,NA,41.080002,926800,25.290001,5667300,5.04,8198700,NA,NA
"2008-05-01",54.240002,10065500,169.5,436300,30.549999,632300,29.870001,26628800,49.25,31723700,89.699997,43675400,94.940002,15253100,17.780001,1011400,NA,NA,49.119999,4538900,47.599998,4677500,17.493881,6228900,NA,NA,31.18,38326900,17.700001,207200,3.6,2400,NA,NA,NA,NA,NA,NA,7.661667,467200,295.432648,13255000,36.580002,3143800,18.145,3000,8.02,33706500,NA,NA,8.48,63141600,NA,NA,26.5,11700,72,4656400,9.35,4227400,35.540001,5388100,NA,NA,17.879999,723800,NA,NA,31.700001,18300,48.98,8104300,29.4,71699400,13.52,9716200,32.34,490100,40.139999,2158100,10.533334,6144000,0.42,0,16.952499,12510400,79.360001,7197000,8.5975,9820800,39.799999,974200,58.07,18653000,8.25,15982800,103.07,506300,NA,NA,39.939999,24411700,67.809998,13165100,259.899994,8451400,15.52,1772400,36.877796,15360000,22.9,1967800,4.428571,17323600,36.040001,766600,21.299999,258200,26.700001,15600,NA,NA,42,503100,26.299999,7152900,5.06,9416800,NA,NA
